"year","epa_id","Project","analyte_group","analyte_name_deq","poc","wildfire_impact","site_name","start_date","end_date","parameter_epa","cas_num","n_submitted","n_void","n_obs","n_below_mdl","min_val","mean_val","max_val","sd_val","q10","q50","q90","q95","unts","min_val_ug_m3","mean_val_ug_m3","max_val_ug_m3","mol_wght_g_mol","pah_tox_eq_factor","oregon_abc","hr24_rbc_cao","mean_pm25","mdl_min","mdl_mean","mdl_max","quarter_mean_val","quarter_mean_val_ug_m3","nobs_q1","nobs_q2","nobs_q3","nobs_q4","km_mean_ug_m3","conc_benchmark_mean","conc_benchmark_qmean","conc_benchmark_km_mean"
"2020","410512010","Portland Humboldt School","VOCs","4-Ethyltoluene","7","wildfire","Portland Humboldt School",2020-09-12,2020-09-12,"4-Ethyltoluene","622-96-8",1,0,1,0,0.393,0.393,0.393,NA,0.393,0.393,0.393,0.393,"Parts per billion",1.93089653983759,1.93089653983759,1.93089653983759,120.1999969,NA,NA,NA,338.433333333333,0.03,0.03,0.03,0.393,1.93089653983759,NA,NA,1,NA,1.93089653983759,NA,NA,NA
"2020","410512010","Portland Humboldt School","VOCs","4-Methyl-2-pentanone (MIBK)","7","none","Portland Humboldt School",2020-01-04,2020-12-29,"4-Methyl-2-pentanone (MIBK)","108-10-1",54,0,54,39,0.015,0.0218074074074074,0.0566,0.0117161532075093,0.015,0.015,0.03883,0.046775,"Parts per billion",0.0614112006586567,0.0892812714760916,0.231724930485331,100.1600037,NA,NA,NA,6.50109031132582,0.03,0.0301666666666667,0.039,0.0219515384615385,0.0898713555485173,13,15,13,13,0.133588315506856,NA,NA,NA
"2020","410512010","Portland Humboldt School","VOCs","4-Methyl-2-pentanone (MIBK)","7","wildfire","Portland Humboldt School",2020-09-12,2020-09-12,"4-Methyl-2-pentanone (MIBK)","108-10-1",1,0,1,0,0.117,0.117,0.117,NA,0.117,0.117,0.117,0.117,"Parts per billion",0.479007365137522,0.479007365137522,0.479007365137522,100.1600037,NA,NA,NA,338.433333333333,0.03,0.03,0.03,0.117,0.479007365137522,NA,NA,1,NA,0.479007365137522,NA,NA,NA
"2020","410512010","Portland Humboldt School","VOCs","Acetone","7","none","Portland Humboldt School",2020-01-04,2020-12-29,"Acetone","67-64-1",55,0,55,0,1.2,2.94745454545455,6.1,1.07806791887637,1.66,2.82,4.566,4.828,"Parts per billion",2.84880263856149,6.9972635717758,14.4814134126876,58.07899857,NA,NA,"62000",6.48402503293808,0.34,0.364727272727273,1.7,2.94001831501831,6.9796099443694,13,15,14,13,6.9972635717758,NA,NA,NA
"2020","410512010","Portland Humboldt School","VOCs","Acetone","7","wildfire","Portland Humboldt School",2020-09-12,2020-09-12,"Acetone","67-64-1",1,0,1,0,19,19,19,NA,19,19,19,19,"Parts per billion",45.1060417772236,45.1060417772236,45.1060417772236,58.07899857,NA,NA,"62000",338.433333333333,1.7,1.7,1.7,19,45.1060417772236,NA,NA,1,NA,45.1060417772236,NA,NA,NA
"2020","410512010","Portland Humboldt School","VOCs","Acetonitrile","7","none","Portland Humboldt School",2020-01-04,2020-12-17,"Acetonitrile","75-05-8",53,0,53,0,0.0773,0.265898113207547,2.19,0.31283677944464,0.1184,0.185,0.3832,0.5204,"Parts per billion",0.12971069667274,0.446181494283546,3.67485673626522,41.05199814,NA,NA,NA,6.43208572600492,0.04,0.04,0.04,0.263559523809524,0.442257302044877,12,15,14,12,0.446181494283546,NA,NA,NA
"2020","410512010","Portland Humboldt School","VOCs","Acetonitrile","7","wildfire","Portland Humboldt School",2020-09-12,2020-09-12,"Acetonitrile","75-05-8",1,0,1,0,6.79,6.79,6.79,NA,6.79,6.79,6.79,6.79,"Parts per billion",11.3937338991967,11.3937338991967,11.3937338991967,41.05199814,NA,NA,NA,338.433333333333,0.2,0.2,0.2,6.79,11.3937338991967,NA,NA,1,NA,11.3937338991967,NA,NA,NA
"2020","410512010","Portland Humboldt School","VOCs","Acrolein","7","none","Portland Humboldt School",2020-01-04,2020-12-29,"Acrolein","107-02-8",55,0,55,0,0.0498,0.115787272727273,0.327,0.0463469766265745,0.07578,0.104,0.158,0.1853,"Parts per billion",0.114121552674605,0.265337818144465,0.74935236394771,56.06299973,NA,0.35,"6.9",6.48402503293808,0.039,0.039,0.039,0.116301767399267,0.266516832819381,13,15,14,13,0.265337818144465,0.758108051841328,0.761476665198233,0.758108051841329
"2020","410512010","Portland Humboldt School","VOCs","Acrolein","7","wildfire","Portland Humboldt School",2020-09-12,2020-09-12,"Acrolein","107-02-8",1,0,1,0,2.03,2.03,2.03,NA,2.03,2.03,2.03,2.03,"Parts per billion",4.65194280982829,4.65194280982829,4.65194280982829,56.06299973,NA,0.35,"6.9",338.433333333333,0.039,0.039,0.039,2.03,4.65194280982829,NA,NA,1,NA,4.65194280982829,13.291265170938,13.291265170938,13.291265170938
"2020","410512010","Portland Humboldt School","VOCs","Acrylonitrile","7","none","Portland Humboldt School",2020-01-04,2020-12-29,"Acrylonitrile","107-13-1",55,0,55,55,0.02,0.02,0.02,0,0.02,0.02,0.02,0.02,"Parts per billion",0.0433794249679363,0.0433794249679363,0.0433794249679363,53.06299973,NA,0.01,"220",6.48402503293808,0.04,0.04,0.04,0.02,0.0433794249679363,13,15,14,13,0,4.33794249679363,4.33794249679363,0
"2020","410512010","Portland Humboldt School","VOCs","Acrylonitrile","7","wildfire","Portland Humboldt School",2020-09-12,2020-09-12,"Acrylonitrile","107-13-1",1,0,1,0,0.502,0.502,0.502,NA,0.502,0.502,0.502,0.502,"Parts per billion",1.0888235666952,1.0888235666952,1.0888235666952,53.06299973,NA,0.01,"220",338.433333333333,0.04,0.04,0.04,0.502,1.0888235666952,NA,NA,1,NA,1.0888235666952,108.88235666952,108.88235666952,108.88235666952
"2020","410512010","Portland Humboldt School","VOCs","Benzene","7","none","Portland Humboldt School",2020-01-04,2020-12-29,"Benzene","71-43-2",55,0,55,0,0.0562,0.20372,0.78,0.146975283132409,0.07586,0.159,0.4098,0.4457,"Parts per billion",0.179434089055156,0.650432608938014,2.49036636055199,78.11000061,NA,0.13,"29",6.48402503293808,0.03,0.03,0.03,0.208184835164835,0.664687833681494,13,15,14,13,0.650432608938014,5.00332776106164,5.1129833360115,5.00332776106164
"2020","410512010","Portland Humboldt School","VOCs","Benzene","7","wildfire","Portland Humboldt School",2020-09-12,2020-09-12,"Benzene","71-43-2",1,0,1,0,8.6,8.6,8.6,NA,8.6,8.6,8.6,8.6,"Parts per billion",27.4578855137783,27.4578855137783,27.4578855137783,78.11000061,NA,0.13,"29",338.433333333333,0.15,0.15,0.15,8.6,27.4578855137783,NA,NA,1,NA,27.4578855137783,211.214503952141,211.214503952141,211.214503952141
"2020","410512010","Portland Humboldt School","VOCs","Benzyl chloride","7","none","Portland Humboldt School",2020-01-04,2020-12-29,"Benzyl chloride","100-44-7",55,0,55,54,0.025,0.0254727272727273,0.051,0.00350583928480886,0.025,0.025,0.025,0.025,"Parts per billion",0.129360412955568,0.131806500764182,0.263895242429358,126.5899963,NA,NA,"240",6.48402503293808,0.05,0.05,0.05,0.0254642857142857,0.131762820624743,13,15,14,13,0.263895242429358,NA,NA,NA
"2020","410512010","Portland Humboldt School","VOCs","Benzyl chloride","7","wildfire","Portland Humboldt School",2020-09-12,2020-09-12,"Benzyl chloride","100-44-7",1,0,1,1,0.025,0.025,0.025,NA,0.025,0.025,0.025,0.025,"Parts per billion",0.129360412955568,0.129360412955568,0.129360412955568,126.5899963,NA,NA,"240",338.433333333333,0.05,0.05,0.05,0.025,0.129360412955568,NA,NA,1,NA,0,NA,NA,NA
"2020","410512010","Portland Humboldt School","VOCs","Bromodichloromethane","7","none","Portland Humboldt School",2020-01-04,2020-12-29,"Bromodichloromethane","75-27-4",55,0,55,55,0.005,0.005,0.005,0,0.005,0.005,0.005,0.005,"Parts per billion",0.0334830828766829,0.0334830828766829,0.0334830828766829,163.8300018,NA,NA,NA,6.48402503293808,0.01,0.01,0.01,0.005,0.0334830828766829,13,15,14,13,0,NA,NA,NA
"2020","410512010","Portland Humboldt School","VOCs","Bromodichloromethane","7","wildfire","Portland Humboldt School",2020-09-12,2020-09-12,"Bromodichloromethane","75-27-4",1,0,1,1,0.005,0.005,0.005,NA,0.005,0.005,0.005,0.005,"Parts per billion",0.0334830828766829,0.0334830828766829,0.0334830828766829,163.8300018,NA,NA,NA,338.433333333333,0.01,0.01,0.01,0.005,0.0334830828766829,NA,NA,1,NA,0,NA,NA,NA
"2020","410512010","Portland Humboldt School","VOCs","Bromoform","7","none","Portland Humboldt School",2020-01-04,2020-12-29,"Bromoform","75-25-2",55,0,55,55,0.02,0.02,0.02,0,0.02,0.02,0.02,0.02,"Parts per billion",0.206625138353178,0.206625138353178,0.206625138353178,252.75,NA,NA,NA,6.48402503293808,0.04,0.04,0.04,0.02,0.206625138353178,13,15,14,13,0,NA,NA,NA
"2020","410512010","Portland Humboldt School","VOCs","Bromoform","7","wildfire","Portland Humboldt School",2020-09-12,2020-09-12,"Bromoform","75-25-2",1,0,1,1,0.02,0.02,0.02,NA,0.02,0.02,0.02,0.02,"Parts per billion",0.206625138353178,0.206625138353178,0.206625138353178,252.75,NA,NA,NA,338.433333333333,0.04,0.04,0.04,0.02,0.206625138353178,NA,NA,1,NA,0,NA,NA,NA
"2020","410512010","Portland Humboldt School","VOCs","Bromomethane","7","none","Portland Humboldt School",2020-01-04,2020-12-29,"Bromomethane","74-83-9",55,0,55,22,0.005,0.00884727272727273,0.013,0.0032373888967325,0.005,0.0106,0.01242,0.0128,"Parts per billion",0.0194033478020984,0.0343333419654586,0.0504487042854559,94.93900299,NA,NA,"3900",6.48402503293808,0.01,0.01,0.01,0.00878909340659341,0.0341075672466524,13,15,14,13,0.0422499078687147,NA,NA,NA
"2020","410512010","Portland Humboldt School","VOCs","Bromomethane","7","wildfire","Portland Humboldt School",2020-09-12,2020-09-12,"Bromomethane","74-83-9",1,0,1,0,0.0379,0.0379,0.0379,NA,0.0379,0.0379,0.0379,0.0379,"Parts per billion",0.147077376339906,0.147077376339906,0.147077376339906,94.93900299,NA,NA,"3900",338.433333333333,0.01,0.01,0.01,0.0379,0.147077376339906,NA,NA,1,NA,0.147077376339906,NA,NA,NA
"2020","410512010","Portland Humboldt School","VOCs","Carbon disulfide","7","none","Portland Humboldt School",2020-01-04,2020-12-29,"Carbon disulfide","75-15-0",55,0,55,55,0.15,0.15,0.15,0,0.15,0.15,0.15,0.15,"Parts per billion",0.466856303936297,0.466856303936297,0.466856303936297,76.14299774,NA,NA,"6200",6.48402503293808,0.3,0.3,0.3,0.15,0.466856303936297,13,15,14,13,0,NA,NA,NA
"2020","410512010","Portland Humboldt School","VOCs","Carbon disulfide","7","wildfire","Portland Humboldt School",2020-09-12,2020-09-12,"Carbon disulfide","75-15-0",1,0,1,1,0.15,0.15,0.15,NA,0.15,0.15,0.15,0.15,"Parts per billion",0.466856303936297,0.466856303936297,0.466856303936297,76.14299774,NA,NA,"6200",338.433333333333,0.3,0.3,0.3,0.15,0.466856303936297,NA,NA,1,NA,0,NA,NA,NA
"2020","410512010","Portland Humboldt School","VOCs","Carbon tetrachloride","7","none","Portland Humboldt School",2020-01-04,2020-12-29,"Carbon tetrachloride","56-23-5",55,0,55,0,0.0722,0.107403636363636,0.151,0.0190788127943826,0.08484,0.104,0.1336,0.1406,"Parts per billion",0.453954183368372,0.675295429864933,0.949405563554352,153.8200073,NA,0.2,"1900",6.48402503293808,0.01,0.01,0.01,0.107060311355311,0.673136789646316,13,15,14,13,0.675295429864933,3.37647714932467,3.36568394823158,3.37647714932467
"2020","410512010","Portland Humboldt School","VOCs","Carbon tetrachloride","7","wildfire","Portland Humboldt School",2020-09-12,2020-09-12,"Carbon tetrachloride","56-23-5",1,0,1,0,0.107,0.107,0.107,NA,0.107,0.107,0.107,0.107,"Parts per billion",0.672757584770302,0.672757584770302,0.672757584770302,153.8200073,NA,0.2,"1900",338.433333333333,0.01,0.01,0.01,0.107,0.672757584770302,NA,NA,1,NA,0.672757584770302,3.36378792385151,3.36378792385151,3.36378792385151
"2020","410512010","Portland Humboldt School","VOCs","Chlorobenzene","7","none","Portland Humboldt School",2020-01-04,2020-12-29,"Chlorobenzene","108-90-7",55,0,55,55,0.005,0.005,0.005,0,0.005,0.005,0.005,0.005,"Parts per billion",0.0230046736667986,0.0230046736667986,0.0230046736667986,112.5599976,NA,NA,NA,6.48402503293808,0.01,0.01,0.01,0.005,0.0230046736667986,13,15,14,13,0,NA,NA,NA
"2020","410512010","Portland Humboldt School","VOCs","Chlorobenzene","7","wildfire","Portland Humboldt School",2020-09-12,2020-09-12,"Chlorobenzene","108-90-7",1,0,1,1,0.005,0.005,0.005,NA,0.005,0.005,0.005,0.005,"Parts per billion",0.0230046736667986,0.0230046736667986,0.0230046736667986,112.5599976,NA,NA,NA,338.433333333333,0.01,0.01,0.01,0.005,0.0230046736667986,NA,NA,1,NA,0,NA,NA,NA
"2020","410512010","Portland Humboldt School","VOCs","Chloroethane","7","none","Portland Humboldt School",2020-01-04,2020-12-29,"Chloroethane","75-00-3",55,0,55,55,0.005,0.005,0.005,0,0.005,0.005,0.005,0.005,"Parts per billion",0.0131851772139658,0.0131851772139658,0.0131851772139658,64.51399994,NA,NA,"40000",6.48402503293808,0.01,0.01,0.01,0.005,0.0131851772139658,13,15,14,13,0,NA,NA,NA
"2020","410512010","Portland Humboldt School","VOCs","Chloroethane","7","wildfire","Portland Humboldt School",2020-09-12,2020-09-12,"Chloroethane","75-00-3",1,0,1,1,0.005,0.005,0.005,NA,0.005,0.005,0.005,0.005,"Parts per billion",0.0131851772139658,0.0131851772139658,0.0131851772139658,64.51399994,NA,NA,"40000",338.433333333333,0.01,0.01,0.01,0.005,0.0131851772139658,NA,NA,1,NA,0,NA,NA,NA
"2020","410512010","Portland Humboldt School","VOCs","Chloroform","7","none","Portland Humboldt School",2020-01-04,2020-12-29,"Chloroform","67-66-3",55,0,55,0,0.0152,0.0262618181818182,0.0433,0.00551192279783497,0.0204,0.0252,0.03336,0.03686,"Parts per billion",0.0741715150489536,0.128149923847738,0.211291223790769,119.3799973,NA,300,"490",6.48402503293808,0.005,0.005,0.005,0.0262980402930403,0.128326677062712,13,15,14,13,0.128149923847738,0.000427166412825792,0.000427755590209041,0.000427166412825792
"2020","410512010","Portland Humboldt School","VOCs","Chloroform","7","wildfire","Portland Humboldt School",2020-09-12,2020-09-12,"Chloroform","67-66-3",1,0,1,0,0.0526,0.0526,0.0526,NA,0.0526,0.0526,0.0526,0.0526,"Parts per billion",0.256672479708879,0.256672479708879,0.256672479708879,119.3799973,NA,300,"490",338.433333333333,0.005,0.005,0.005,0.0526,0.256672479708879,NA,NA,1,NA,0.256672479708879,0.00085557493236293,0.00085557493236293,0.00085557493236293
"2020","410512010","Portland Humboldt School","VOCs","Chloromethane","7","none","Portland Humboldt School",2020-01-04,2020-12-29,"Chloromethane","74-87-3",55,0,55,0,0.462,0.665454545454545,0.882,0.105670490323706,0.51,0.671,0.8098,0.8482,"Parts per billion",0.953418410595697,1.37328271656051,1.82016242022815,50.48699951,NA,NA,"1000",6.48402503293808,0.02,0.02,0.02,0.663351282051282,1.36894226190466,13,15,14,13,1.37328271656051,NA,NA,NA
"2020","410512010","Portland Humboldt School","VOCs","Chloromethane","7","wildfire","Portland Humboldt School",2020-09-12,2020-09-12,"Chloromethane","74-87-3",1,0,1,0,1.7,1.7,1.7,NA,1.7,1.7,1.7,1.7,"Parts per billion",3.50824956279802,3.50824956279802,3.50824956279802,50.48699951,NA,NA,"1000",338.433333333333,0.02,0.02,0.02,1.7,3.50824956279802,NA,NA,1,NA,3.50824956279802,NA,NA,NA
"2020","410512010","Portland Humboldt School","VOCs","cis-1,2-Dichloroethene","7","none","Portland Humboldt School",2020-01-04,2020-12-29,"cis-1,2-Dichloroethene","156-59-2",55,0,55,55,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0.0025,"Parts per billion",0.00990615302478853,0.00990615302478853,0.00990615302478853,96.94000244,NA,NA,NA,6.48402503293808,0.005,0.005,0.005,0.0025,0.00990615302478853,13,15,14,13,0,NA,NA,NA
"2020","410512010","Portland Humboldt School","VOCs","cis-1,2-Dichloroethene","7","wildfire","Portland Humboldt School",2020-09-12,2020-09-12,"cis-1,2-Dichloroethene","156-59-2",1,0,1,1,0.0025,0.0025,0.0025,NA,0.0025,0.0025,0.0025,0.0025,"Parts per billion",0.00990615302478853,0.00990615302478853,0.00990615302478853,96.94000244,NA,NA,NA,338.433333333333,0.005,0.005,0.005,0.0025,0.00990615302478853,NA,NA,1,NA,0,NA,NA,NA
"2020","410512010","Portland Humboldt School","VOCs","cis-1,3-Dichloropropene","7","none","Portland Humboldt School",2020-01-04,2020-12-29,"cis-1,3-Dichloropropene","10061-01-5",55,0,55,51,0.005,0.00638909090909091,0.0298,0.00526774506284597,0.005,0.005,0.005,0.01724,"Parts per billion",0.0226797149861546,0.0289805521677627,0.135171101317482,110.9700012,NA,NA,NA,6.48402503293808,0.01,0.01,0.01,0.00646923076923077,0.0293440620051631,13,15,14,13,0.068096875142065,NA,NA,NA
"2020","410512010","Portland Humboldt School","VOCs","cis-1,3-Dichloropropene","7","wildfire","Portland Humboldt School",2020-09-12,2020-09-12,"cis-1,3-Dichloropropene","10061-01-5",1,0,1,1,0.005,0.005,0.005,NA,0.005,0.005,0.005,0.005,"Parts per billion",0.0226797149861546,0.0226797149861546,0.0226797149861546,110.9700012,NA,NA,NA,338.433333333333,0.01,0.01,0.01,0.005,0.0226797149861546,NA,NA,1,NA,0,NA,NA,NA
"2020","410512010","Portland Humboldt School","VOCs","Cyclohexane","7","none","Portland Humboldt School",2020-01-04,2020-12-29,"Cyclohexane","110-82-7",55,0,55,0,0.0192,0.0606963636363636,0.194,0.0406412988438752,0.02296,0.0476,0.1214,0.1461,"Parts per billion",0.0660494144571687,0.208799962388605,0.667374291910976,84.16000366,NA,NA,NA,6.48402503293808,0.01,0.01,0.01,0.0613583608058608,0.211077281420771,13,15,14,13,0.208799962388605,NA,NA,NA
"2020","410512010","Portland Humboldt School","VOCs","Cyclohexane","7","wildfire","Portland Humboldt School",2020-09-12,2020-09-12,"Cyclohexane","110-82-7",1,0,1,0,0.28,0.28,0.28,NA,0.28,0.28,0.28,0.28,"Parts per billion",0.963220627500378,0.963220627500378,0.963220627500378,84.16000366,NA,NA,NA,338.433333333333,0.01,0.01,0.01,0.28,0.963220627500378,NA,NA,1,NA,0.963220627500378,NA,NA,NA
"2020","410512010","Portland Humboldt School","VOCs","Dibromochloromethane","7","none","Portland Humboldt School",2020-01-04,2020-12-29,"Dibromochloromethane","124-48-1",55,0,55,55,0.015,0.015,0.015,0,0.015,0.015,0.015,0.015,"Parts per billion",0.127702918600148,0.127702918600148,0.127702918600148,208.2799988,NA,NA,NA,6.48402503293808,0.03,0.03,0.03,0.015,0.127702918600148,13,15,14,13,0,NA,NA,NA
"2020","410512010","Portland Humboldt School","VOCs","Dibromochloromethane","7","wildfire","Portland Humboldt School",2020-09-12,2020-09-12,"Dibromochloromethane","124-48-1",1,0,1,1,0.015,0.015,0.015,NA,0.015,0.015,0.015,0.015,"Parts per billion",0.127702918600148,0.127702918600148,0.127702918600148,208.2799988,NA,NA,NA,338.433333333333,0.03,0.03,0.03,0.015,0.127702918600148,NA,NA,1,NA,0,NA,NA,NA
"2020","410512010","Portland Humboldt School","VOCs","Dichlorodifluoromethane (Freon 12)","7","none","Portland Humboldt School",2020-01-04,2020-12-29,"Dichlorodifluoromethane (Freon 12)","75-71-8",55,0,55,0,0.288,0.476563636363636,0.637,0.0756986627496651,0.3984,0.47,0.5742,0.5888,"Parts per billion",1.42336643282397,2.35529403855739,3.14820978371135,120.9100037,NA,NA,NA,6.48402503293808,0.005,0.005,0.005,0.475545695970696,2.35026312818959,13,15,14,13,2.35529403855739,NA,NA,NA
"2020","410512010","Portland Humboldt School","VOCs","Dichlorodifluoromethane (Freon 12)","7","wildfire","Portland Humboldt School",2020-09-12,2020-09-12,"Dichlorodifluoromethane (Freon 12)","75-71-8",1,0,1,0,0.481,0.481,0.481,NA,0.481,0.481,0.481,0.481,"Parts per billion",2.37721963259837,2.37721963259837,2.37721963259837,120.9100037,NA,NA,NA,338.433333333333,0.005,0.005,0.005,0.481,2.37721963259837,NA,NA,1,NA,2.37721963259837,NA,NA,NA
"2020","410512010","Portland Humboldt School","VOCs","Dichlorotetrafluoroethane (Freon 114)","7","none","Portland Humboldt School",2020-01-04,2020-12-29,"Dichlorotetrafluoroethane (Freon 114)","76-14-2",55,0,55,0,0.0154,0.0202872727272727,0.027,0.0027257384011768,0.01762,0.0198,0.0239,0.0257,"Parts per billion",0.107590914231683,0.141735468830829,0.188633421055549,170.9199982,NA,NA,NA,6.48402503293808,0.01,0.01,0.01,0.0202888095238095,0.141746205541503,13,15,14,13,0.141735468830829,NA,NA,NA
"2020","410512010","Portland Humboldt School","VOCs","Dichlorotetrafluoroethane (Freon 114)","7","wildfire","Portland Humboldt School",2020-09-12,2020-09-12,"Dichlorotetrafluoroethane (Freon 114)","76-14-2",1,0,1,0,0.0195,0.0195,0.0195,NA,0.0195,0.0195,0.0195,0.0195,"Parts per billion",0.136235248540118,0.136235248540118,0.136235248540118,170.9199982,NA,NA,NA,338.433333333333,0.01,0.01,0.01,0.0195,0.136235248540118,NA,NA,1,NA,0.136235248540118,NA,NA,NA
"2020","410512010","Portland Humboldt School","VOCs","Ethylbenzene","7","none","Portland Humboldt School",2020-01-04,2020-12-29,"Ethylbenzene","100-41-4",55,0,55,5,0.015,0.07158,0.283,0.0540649896986128,0.03142,0.0573,0.132,0.1918,"Parts per billion",0.0650961144422304,0.310638658118324,1.22814669247675,106.1699982,NA,0.4,"22000",6.48402503293808,0.03,0.03,0.03,0.072268021978022,0.313624495279663,13,15,14,13,0.31691155641912,0.776596645295809,0.784061238199157,0.792278891047801
"2020","410512010","Portland Humboldt School","VOCs","Ethylbenzene","7","wildfire","Portland Humboldt School",2020-09-12,2020-09-12,"Ethylbenzene","100-41-4",1,0,1,0,0.556,0.556,0.556,NA,0.556,0.556,0.556,0.556,"Parts per billion",2.41289597532534,2.41289597532534,2.41289597532534,106.1699982,NA,0.4,"22000",338.433333333333,0.03,0.03,0.03,0.556,2.41289597532534,NA,NA,1,NA,2.41289597532534,6.03223993831335,6.03223993831335,6.03223993831335
"2020","410512010","Portland Humboldt School","VOCs","Hexachloro-1,3-butadiene","7","none","Portland Humboldt School",2020-01-04,2020-12-29,"Hexachloro-1,3-butadiene","87-68-3",55,0,55,55,0.02,0.02,0.02,0,0.02,0.02,0.02,0.02,"Parts per billion",0.213173385170726,0.213173385170726,0.213173385170726,260.7600098,NA,NA,NA,6.48402503293808,0.04,0.04,0.04,0.02,0.213173385170726,13,15,14,13,0,NA,NA,NA
"2020","410512010","Portland Humboldt School","VOCs","Hexachloro-1,3-butadiene","7","wildfire","Portland Humboldt School",2020-09-12,2020-09-12,"Hexachloro-1,3-butadiene","87-68-3",1,0,1,1,0.02,0.02,0.02,NA,0.02,0.02,0.02,0.02,"Parts per billion",0.213173385170726,0.213173385170726,0.213173385170726,260.7600098,NA,NA,NA,338.433333333333,0.04,0.04,0.04,0.02,0.213173385170726,NA,NA,1,NA,0,NA,NA,NA
"2020","410512010","Portland Humboldt School","VOCs","Isopropanol","7","none","Portland Humboldt School",2020-01-04,2020-12-29,"Isopropanol","67-63-0",55,0,55,0,0.705,6.57310909090909,13,2.56299517111095,4.32,6.43,9.938,11.55,"Parts per billion",1.73191101913296,16.1475745595865,31.9359478705369,60.09999847,NA,NA,"3200",6.48402503293808,0.15,0.621818181818182,1.5,6.52427289377289,16.0276030022068,13,15,14,13,16.1475745595865,NA,NA,NA
"2020","410512010","Portland Humboldt School","VOCs","Isopropanol","7","wildfire","Portland Humboldt School",2020-09-12,2020-09-12,"Isopropanol","67-63-0",1,0,1,0,9.74,9.74,9.74,NA,9.74,9.74,9.74,9.74,"Parts per billion",23.9273947891561,23.9273947891561,23.9273947891561,60.09999847,NA,NA,"3200",338.433333333333,0.75,0.75,0.75,9.74,23.9273947891561,NA,NA,1,NA,23.9273947891561,NA,NA,NA
"2020","410512010","Portland Humboldt School","VOCs","Methyl tert-butyl ether (MTBE)","7","none","Portland Humboldt School",2020-01-04,2020-12-29,"Methyl tert-butyl ether (MTBE)","1634-04-4",55,0,55,49,0.02,0.0246036363636364,0.0855,0.0140102206559455,0.02,0.02,0.0377,0.05476,"Parts per billion",0.0720633284350904,0.088650996398513,0.308070729060011,88.15000153,NA,NA,"8000",6.48402503293808,0.04,0.04,0.04,0.0243775,0.0878361894463208,13,15,14,13,0.183348761173898,NA,NA,NA
"2020","410512010","Portland Humboldt School","VOCs","Methyl tert-butyl ether (MTBE)","7","wildfire","Portland Humboldt School",2020-09-12,2020-09-12,"Methyl tert-butyl ether (MTBE)","1634-04-4",1,0,1,1,0.02,0.02,0.02,NA,0.02,0.02,0.02,0.02,"Parts per billion",0.0720633284350904,0.0720633284350904,0.0720633284350904,88.15000153,NA,NA,"8000",338.433333333333,0.04,0.04,0.04,0.02,0.0720633284350904,NA,NA,1,NA,0,NA,NA,NA
"2020","410512010","Portland Humboldt School","VOCs","Methylene chloride","7","none","Portland Humboldt School",2020-01-04,2020-12-29,"Methylene chloride","75-09-2",53,0,53,0,0.0882,0.171441509433962,0.342,0.0609171897994516,0.1142,0.155,0.2564,0.2992,"Parts per billion",0.306197703839122,0.595181366569075,1.18729721896802,84.93199921,NA,100,"2100",6.43137817883511,0.03,0.03,0.03,0.172976923076923,0.600511753552271,13,15,12,13,0.595181366569075,0.00595181366569075,0.00600511753552271,0.00595181366569075
"2020","410512010","Portland Humboldt School","VOCs","Methylmethacrylate","7","none","Portland Humboldt School",2020-01-04,2020-12-29,"Methylmethacrylate","80-62-6",55,0,55,54,0.02,0.0203672727272727,0.0402,0.0027237674443515,0.02,0.02,0.02,0.02,"Parts per billion",0.0818488997420695,0.0833519431736965,0.16451628848156,100.1200027,NA,NA,NA,6.48402503293808,0.04,0.04,0.04,0.0203884615384615,0.0834386572178289,13,15,14,13,0.16451628848156,NA,NA,NA
"2020","410512010","Portland Humboldt School","VOCs","Methylmethacrylate","7","wildfire","Portland Humboldt School",2020-09-12,2020-09-12,"Methylmethacrylate","80-62-6",1,0,1,1,0.02,0.02,0.02,NA,0.02,0.02,0.02,0.02,"Parts per billion",0.0818488997420695,0.0818488997420695,0.0818488997420695,100.1200027,NA,NA,NA,338.433333333333,0.04,0.04,0.04,0.02,0.0818488997420695,NA,NA,1,NA,0,NA,NA,NA
"2020","410512010","Portland Humboldt School","VOCs","n-Heptane","7","none","Portland Humboldt School",2020-01-04,2020-12-29,"n-Heptane","142-82-5",55,0,55,11,0.02,0.0716163636363636,0.229,0.0499761823406591,0.02,0.0591,0.1434,0.1848,"Parts per billion",0.0819224725159618,0.293349479084656,0.938012310307762,100.2099991,NA,NA,NA,6.48402503293808,0.04,0.04,0.04,0.0725249816849817,0.297071290940427,13,15,14,13,0.310471275840492,NA,NA,NA
"2020","410512010","Portland Humboldt School","VOCs","n-Heptane","7","wildfire","Portland Humboldt School",2020-09-12,2020-09-12,"n-Heptane","142-82-5",1,0,1,0,0.46,0.46,0.46,NA,0.46,0.46,0.46,0.46,"Parts per billion",1.88421686786712,1.88421686786712,1.88421686786712,100.2099991,NA,NA,NA,338.433333333333,0.04,0.04,0.04,0.46,1.88421686786712,NA,NA,1,NA,1.88421686786712,NA,NA,NA
