"year","epa_id","analyte_group","analyte_name_deq","poc","site_name","start_date","end_date","parameter_epa","cas_num","n_submitted","n_void","n_obs","n_below_mdl","min_val","mean_val","max_val","sd_val","q10","q50","q90","q95","unts","mol_wght_g_mol","pah_tox_eq_factor","oregon_abc","hr24_rbc_cao","mdl_min","mdl_mean","mdl_max","quarter_mean_val","nobs_q1","nobs_q2","nobs_q3","nobs_q4","km_mean","mean_ug_m3","max_ug_m3"
"2019","410670005","Metals","Manganese, Total","7","Portland Near Roadway Site",2019-03-16,2019-12-29,"Manganese, Total","7439-96-5",50,0,50,0,1.44,6.8064,24,4.93327053830232,2.493,5.435,12.65,14.82,"Nanograms/cubic meter (LC)",NA,NA,"0.09","0.3",0.885,0.885,0.885,6.50078431372549,3,15,17,15,6.8064,0.0068064,0.024
"2019","410670005","Metals","Nickel, Total","7","Portland Near Roadway Site",2019-03-16,2019-12-29,"Nickel, Total","7440-02-0",50,0,50,44,0.4425,0.5488,1.95,0.309288287683124,0.4425,0.4425,1.021,1.263,"Nanograms/cubic meter (LC)",NA,NA,"0.004","0.2",0.885,0.885,0.885,0.529421568627451,3,15,17,15,1.0482,0.0005488,0.00195
"2019","410670005","Metals","Selenium, Total","7","Portland Near Roadway Site",2019-03-16,2019-12-29,"Selenium, Total","7782-49-2",50,0,50,18,0.0445,0.16548,0.892,0.173897576000287,0.0445,0.1075,0.3165,0.57905,"Nanograms/cubic meter (LC)",NA,NA,NA,"2",0.089,0.089,0.089,0.142352941176471,3,15,17,15,0.18186,0.00016548,0.000892
"2019","410670005","PAHs","Acenaphthene","7","Portland Near Roadway Site",2019-03-16,2019-12-29,"Acenaphthene","83-32-9",47,0,47,3,0.215,1.26744680851064,3.94,0.912640026385722,0.488,0.97,2.564,3.362,"Nanograms/cubic meter (25 C)",NA,NA,"0.002",NA,0.34,0.443829787234043,0.46,1.16607738095238,2,15,16,14,1.28276595744681,0.00126744680851064,0.00394
"2019","410670005","PAHs","Acenaphthylene","7","Portland Near Roadway Site",2019-03-16,2019-12-29,"Acenaphthylene","208-96-8",47,0,47,33,0.17,0.789148936170213,5.47,1.23010927366714,0.22,0.23,2.07,3.795,"Nanograms/cubic meter (25 C)",NA,NA,NA,NA,0.34,0.443829787234043,0.46,0.694656994047619,2,15,16,14,0.941276595744682,0.000789148936170213,0.00547
"2019","410670005","PAHs","Anthracene","7","Portland Near Roadway Site",2019-03-16,2019-12-29,"Anthracene","120-12-7",47,0,47,42,0.17,0.258617021276596,0.71,0.109686817643905,0.218,0.225,0.326,0.535,"Nanograms/cubic meter (25 C)",NA,"0",NA,NA,0.34,0.443829787234043,0.46,0.252131696428571,2,15,16,14,0.479787234042553,0.000258617021276596,0.00071
"2019","410670005","PAHs","Benzo(a)anthracene","7","Portland Near Roadway Site",2019-03-16,2019-12-29,"Benzo(a)anthracene","56-55-3",47,0,47,44,0.17,0.245851063829787,0.77,0.0974585706234916,0.218,0.225,0.23,0.383999999999999,"Nanograms/cubic meter (25 C)",NA,"0.2",NA,NA,0.34,0.443829787234043,0.46,0.241417410714286,2,15,16,14,0.458936170212766,0.000245851063829787,0.00077
"2019","410670005","PAHs","Benzo(a)pyrene","7","Portland Near Roadway Site",2019-03-16,2019-12-29,"Benzo(a)pyrene","50-32-8",47,0,47,42,0.17,0.277659574468085,1.29,0.189079150276756,0.22,0.225,0.33,0.58,"Nanograms/cubic meter (25 C)",NA,"1",NA,"0.002",0.34,0.443829787234043,0.46,0.268113839285714,2,15,16,14,0.507659574468085,0.000277659574468085,0.00129
"2019","410670005","PAHs","Benzo(b)fluoranthene","7","Portland Near Roadway Site",2019-03-16,2019-12-29,"Benzo(b)fluoranthene","205-99-2",47,0,47,39,0.17,0.359574468085106,2.19,0.374737342488961,0.22,0.225,0.794,1.074,"Nanograms/cubic meter (25 C)",NA,"0.8",NA,NA,0.34,0.443829787234043,0.46,0.336863839285714,2,15,16,14,0.539787234042553,0.000359574468085106,0.00219
"2019","410670005","PAHs","Benzo(e)pyrene","7","Portland Near Roadway Site",2019-03-16,2019-12-29,"Benzo(e)pyrene","192-97-2",47,0,47,44,0.17,0.250744680851064,0.93,0.120992178706097,0.218,0.225,0.23,0.390999999999999,"Nanograms/cubic meter (25 C)",NA,NA,NA,NA,0.34,0.443829787234043,0.46,0.245524553571429,2,15,16,14,0.473191489361702,0.000250744680851064,0.00093
"2019","410670005","PAHs","Benzo(g,h,i)perylene","7","Portland Near Roadway Site",2019-03-16,2019-12-29,"Benzo(g,h,i)perylene","191-24-2",47,0,47,38,0.17,0.303191489361702,1.12,0.187901528130616,0.22,0.225,0.562,0.617,"Nanograms/cubic meter (25 C)",NA,"0.009",NA,NA,0.34,0.443829787234043,0.46,0.289542410714286,2,15,16,14,0.486808510638298,0.000303191489361702,0.00112
"2019","410670005","PAHs","Benzo(k)fluoranthene","7","Portland Near Roadway Site",2019-03-16,2019-12-29,"Benzo(k)fluoranthene","207-08-9",47,0,47,46,0.17,0.230744680851064,0.63,0.0602077808365787,0.215,0.225,0.23,0.23,"Nanograms/cubic meter (25 C)",NA,"0.03",NA,NA,0.34,0.443829787234043,0.46,0.228738839285714,2,15,16,14,0.63,0.000230744680851064,0.00063
"2019","410670005","PAHs","Chrysene","7","Portland Near Roadway Site",2019-03-16,2019-12-29,"Chrysene","218-01-9",47,0,47,44,0.17,0.258617021276596,1.02,0.146586901543002,0.218,0.225,0.23,0.530999999999998,"Nanograms/cubic meter (25 C)",NA,"0.1",NA,NA,0.34,0.443829787234043,0.46,0.252131696428571,2,15,16,14,0.668297872340426,0.000258617021276596,0.00102
"2019","410670005","PAHs","Coronene","7","Portland Near Roadway Site",2019-03-16,2019-12-29,"Coronene","191-07-1",47,0,47,45,0.17,0.235957446808511,0.6,0.0674668863855217,0.215,0.225,0.23,0.23,"Nanograms/cubic meter (25 C)",NA,NA,NA,NA,0.34,0.443829787234043,0.46,0.233113839285714,2,15,16,14,0.492340425531915,0.000235957446808511,6e-04
"2019","410670005","PAHs","Dibenzo(a,h)anthracene","7","Portland Near Roadway Site",2019-03-16,2019-12-29,"Dibenzo(a,h)anthracene","53-70-3",47,0,47,47,0.17,0.221914893617021,0.23,0.00924034110803192,0.215,0.225,0.23,0.23,"Nanograms/cubic meter (25 C)",NA,"10",NA,NA,0.34,0.443829787234043,0.46,0.221328125,2,15,16,14,0,0.000221914893617021,0.00023
"2019","410670005","PAHs","Dibenzofuran","7","Portland Near Roadway Site",2019-03-16,2019-12-29,"Dibenzofuran","132-64-9",47,0,47,0,0.55,2.0968085106383,5.4,1.28895324295906,0.812,1.81,3.794,4.918,"Nanograms/cubic meter (25 C)",NA,NA,NA,NA,0.34,0.443829787234043,0.46,2.09004613095238,2,15,16,14,2.0968085106383,0.0020968085106383,0.0054
"2019","410670005","PAHs","Dibenzothiophene","7","Portland Near Roadway Site",2019-03-16,2019-12-29,"Dibenzothiophene","132-65-0",47,0,47,46,0.17,0.227234042553191,0.48,0.0387692239921651,0.215,0.225,0.23,0.23,"Nanograms/cubic meter (25 C)",NA,NA,NA,NA,0.34,0.443829787234043,0.46,0.225494791666667,2,15,16,14,0.48,0.000227234042553191,0.00048
"2019","410670005","PAHs","Fluoranthene","7","Portland Near Roadway Site",2019-03-16,2019-12-29,"Fluoranthene","206-44-0",47,0,47,8,0.215,0.664574468085106,1.6,0.326715921324617,0.223,0.6,1.02,1.237,"Nanograms/cubic meter (25 C)",NA,"0.08",NA,NA,0.34,0.443829787234043,0.46,0.674405505952381,2,15,16,14,0.708510638297872,0.000664574468085106,0.0016
"2019","410670005","PAHs","Fluorene","7","Portland Near Roadway Site",2019-03-16,2019-12-29,"Fluorene","86-73-7",47,0,47,1,0.215,1.52670212765957,3.24,0.771293575046764,0.766,1.33,2.814,2.954,"Nanograms/cubic meter (25 C)",NA,NA,NA,NA,0.34,0.443829787234043,0.46,1.5052693452381,2,15,16,14,1.53404255319149,0.00152670212765957,0.00324
"2019","410670005","PAHs","Indeno(1,2,3-cd)pyrene","7","Portland Near Roadway Site",2019-03-16,2019-12-29,"Indeno(1,2,3-cd)pyrene","193-39-5",47,0,47,38,0.17,0.328936170212766,1.54,0.254641555768387,0.22,0.225,0.664,0.761,"Nanograms/cubic meter (25 C)",NA,"0.07",NA,NA,0.34,0.443829787234043,0.46,0.311149553571429,2,15,16,14,0.569148936170213,0.000328936170212766,0.00154
"2019","410670005","PAHs","Naphthalene","7","Portland Near Roadway Site",2019-03-16,2019-12-29,"Naphthalene","91-20-3",47,0,47,0,9.51,37.73,110,23.9692437891997,15.6,34.1,73.42,87.57,"Nanograms/cubic meter (25 C)",NA,NA,"0.03","200",1.52,4.02872340425532,19.9,38.3933482142857,2,15,16,14,37.73,0.03773,0.11
"2019","410670005","PAHs","Perylene","7","Portland Near Roadway Site",2019-03-16,2019-12-29,"Perylene","198-55-0",47,0,47,47,0.17,0.221914893617021,0.23,0.00924034110803192,0.215,0.225,0.23,0.23,"Nanograms/cubic meter (25 C)",NA,NA,NA,NA,0.34,0.443829787234043,0.46,0.221328125,2,15,16,14,0,0.000221914893617021,0.00023
"2019","410670005","PAHs","Phenanthrene","7","Portland Near Roadway Site",2019-03-16,2019-12-29,"Phenanthrene","85-01-8",47,0,47,0,0.67,2.85468085106383,6.43,1.24073058958409,1.614,2.51,4.78,5.022,"Nanograms/cubic meter (25 C)",NA,"0",NA,NA,0.34,0.443829787234043,0.46,2.9063943452381,2,15,16,14,2.85468085106383,0.00285468085106383,0.00643
"2019","410670005","PAHs","Pyrene","7","Portland Near Roadway Site",2019-03-16,2019-12-29,"Pyrene","129-00-0",47,0,47,10,0.17,0.58968085106383,1.65,0.301646575978014,0.22,0.53,0.91,1.129,"Nanograms/cubic meter (25 C)",NA,"0",NA,NA,0.34,0.443829787234043,0.46,0.60525818452381,2,15,16,14,0.639148936170213,0.00058968085106383,0.00165
"2019",NA,"Carbonyls","2-Butanone (MEK)","7",NA,2019-03-12,2019-03-13,"2-Butanone (MEK)","78-93-3",2,0,2,0,0.216,0.2915,0.367,0.106773123959169,0.2311,0.2915,0.3519,0.35945,"Micrograms/cubic meter (25 C)",NA,NA,NA,"5000",0.02,0.0201,0.0202,0.2915,2,NA,NA,NA,0.2915,0.2915,0.367
"2019",NA,"Carbonyls","2,5-Dimethylbenzaldehyde","7",NA,2019-03-12,2019-03-13,"2,5-Dimethylbenzaldehyde","5779-94-2",2,0,2,2,0.01,0.01005,0.0101,7.07106781186543e-05,0.01001,0.01005,0.01009,0.010095,"Micrograms/cubic meter (25 C)",NA,NA,NA,NA,0.02,0.0201,0.0202,0.01005,2,NA,NA,NA,0,0.01005,0.0101
"2019",NA,"Carbonyls","Acetaldehyde","7",NA,2019-03-12,2019-03-13,"Acetaldehyde","75-07-0",2,0,2,0,0.841,0.8475,0.854,0.00919238815542513,0.8423,0.8475,0.8527,0.85335,"Micrograms/cubic meter (25 C)",NA,NA,"0.45","470",0.0301,0.0302,0.0303,0.8475,2,NA,NA,NA,0.8475,0.8475,0.854
"2019",NA,"Carbonyls","Acetone","7",NA,2019-03-12,2019-03-13,"Acetone","67-64-1",2,0,2,0,1.03,1.255,1.48,0.318198051533946,1.075,1.255,1.435,1.4575,"Micrograms/cubic meter (25 C)",NA,NA,NA,"62000",0.2,0.201,0.202,1.255,2,NA,NA,NA,1.255,1.255,1.48
"2019",NA,"Carbonyls","Benzaldehyde","7",NA,2019-03-12,2019-03-13,"Benzaldehyde","100-52-7",2,0,2,0,0.163,0.1695,0.176,0.00919238815542511,0.1643,0.1695,0.1747,0.17535,"Micrograms/cubic meter (25 C)",NA,NA,NA,NA,0.0401,0.04025,0.0404,0.1695,2,NA,NA,NA,0.1695,0.1695,0.176
"2019",NA,"Carbonyls","Butyraldehyde","7",NA,2019-03-12,2019-03-13,"Butyraldehyde","123-72-8",2,0,2,0,0.127,0.1405,0.154,0.0190918830920368,0.1297,0.1405,0.1513,0.15265,"Micrograms/cubic meter (25 C)",NA,NA,NA,NA,0.02,0.0201,0.0202,0.1405,2,NA,NA,NA,0.1405,0.1405,0.154
"2019",NA,"Carbonyls","Crotonaldehyde","7",NA,2019-03-12,2019-03-13,"Crotonaldehyde","123-73-9",2,0,2,2,0.02005,0.020125,0.0202,0.000106066017177983,0.020065,0.020125,0.020185,0.0201925,"Micrograms/cubic meter (25 C)",NA,NA,NA,NA,0.0401,0.04025,0.0404,0.020125,2,NA,NA,NA,0,0.020125,0.0202
"2019",NA,"Carbonyls","Formaldehyde","7",NA,2019-03-12,2019-03-13,"Formaldehyde","50-00-0",2,0,2,0,1.2,1.285,1.37,0.120208152801713,1.217,1.285,1.353,1.3615,"Micrograms/cubic meter (25 C)",NA,NA,"0.2","49",0.0801,0.08045,0.0808,1.285,2,NA,NA,NA,1.285,1.285,1.37
"2019",NA,"Carbonyls","Hexaldehyde","7",NA,2019-03-12,2019-03-13,"Hexaldehyde","66-25-1",2,0,2,0,0.256,0.3805,0.505,0.17606958851545,0.2809,0.3805,0.4801,0.49255,"Micrograms/cubic meter (25 C)",NA,NA,NA,NA,0.02,0.0201,0.0202,0.3805,2,NA,NA,NA,0.3805,0.3805,0.505
"2019",NA,"Carbonyls","Isovaleraldehyde","7",NA,2019-03-12,2019-03-13,"Isovaleraldehyde","590-86-3",2,0,2,0,0.172,0.18,0.188,0.0113137084989848,0.1736,0.18,0.1864,0.1872,"Micrograms/cubic meter (25 C)",NA,NA,NA,NA,0.0401,0.04025,0.0404,0.18,2,NA,NA,NA,0.18,0.18,0.188
"2019",NA,"Carbonyls","m-Tolualdehyde","7",NA,2019-03-12,2019-03-13,"m-Tolualdehyde","620-23-5",2,0,2,1,0.0101,0.0173,0.0245,0.0101823376490863,0.01154,0.0173,0.02306,0.02378,"Micrograms/cubic meter (25 C)",NA,NA,NA,NA,0.02,0.0201,0.0202,0.0173,2,NA,NA,NA,0.0245,0.0173,0.0245
"2019",NA,"Carbonyls","o-Tolualdehyde","7",NA,2019-03-12,2019-03-13,"o-Tolualdehyde","529-20-4",2,0,2,2,0.01,0.01005,0.0101,7.07106781186543e-05,0.01001,0.01005,0.01009,0.010095,"Micrograms/cubic meter (25 C)",NA,NA,NA,NA,0.02,0.0201,0.0202,0.01005,2,NA,NA,NA,0,0.01005,0.0101
"2019",NA,"Carbonyls","p-Tolualdehyde","7",NA,2019-03-12,2019-03-13,"p-Tolualdehyde","104-87-0",2,0,2,2,0.01,0.01005,0.0101,7.07106781186543e-05,0.01001,0.01005,0.01009,0.010095,"Micrograms/cubic meter (25 C)",NA,NA,NA,NA,0.02,0.0201,0.0202,0.01005,2,NA,NA,NA,0,0.01005,0.0101
"2019",NA,"Carbonyls","Propionaldehyde","7",NA,2019-03-12,2019-03-13,"Propionaldehyde","123-38-6",2,0,2,0,0.131,0.1675,0.204,0.051618795026618,0.1383,0.1675,0.1967,0.20035,"Micrograms/cubic meter (25 C)",NA,NA,NA,NA,0.02,0.0201,0.0202,0.1675,2,NA,NA,NA,0.1675,0.1675,0.204
"2019",NA,"Carbonyls","Valeraldehyde","7",NA,2019-03-12,2019-03-13,"Valeraldehyde","110-62-3",2,0,2,0,0.0874,0.1042,0.121,0.023758787847868,0.09076,0.1042,0.11764,0.11932,"Micrograms/cubic meter (25 C)",NA,NA,NA,NA,0.02,0.0201,0.0202,0.1042,2,NA,NA,NA,0.1042,0.1042,0.121
"2019",NA,"VOCs","1,1-Dichloroethane","7",NA,2019-04-24,2019-04-24,"1,1-Dichloroethane","75-34-3",1,0,1,1,0.025,0.025,0.025,NA,0.025,0.025,0.025,0.025,"Parts per billion",98.95999908,NA,NA,NA,0.05,0.05,0.05,0.025,NA,1,NA,NA,0,0.101125734427969,0.101125734427969
"2019",NA,"VOCs","1,1-Dichloroethylene","7",NA,2019-04-24,2019-04-24,"1,1-Dichloroethylene","75-35-4",1,0,1,1,0.025,0.025,0.025,NA,0.025,0.025,0.025,0.025,"Parts per billion",96.94300079,NA,NA,"200",0.05,0.05,0.05,0.025,NA,1,NA,NA,0,0.0990645942166468,0.0990645942166468
"2019",NA,"VOCs","1,1,1-Trichloroethane","7",NA,2019-04-24,2019-04-24,"1,1,1-Trichloroethane","71-55-6",1,0,1,1,0.025,0.025,0.025,NA,0.025,0.025,0.025,0.025,"Parts per billion",133.4100037,NA,"5000","11000",0.05,0.05,0.05,0.025,NA,1,NA,NA,0,0.136329675925868,0.136329675925868
"2019",NA,"VOCs","1,1,2-Trichloroethane","7",NA,2019-04-24,2019-04-24,"1,1,2-Trichloroethane","79-00-5",1,0,1,1,0.025,0.025,0.025,NA,0.025,0.025,0.025,0.025,"Parts per billion",133.4100037,NA,NA,NA,0.05,0.05,0.05,0.025,NA,1,NA,NA,0,0.136329675925868,0.136329675925868
"2019",NA,"VOCs","1,1,2,2-Tetrachloroethane","7",NA,2019-04-24,2019-04-24,"1,1,2,2-Tetrachloroethane","79-34-5",1,0,1,1,0.025,0.025,0.025,NA,0.025,0.025,0.025,0.025,"Parts per billion",167.8500061,NA,NA,NA,0.05,0.05,0.05,0.025,NA,1,NA,NA,0,0.17152339630561,0.17152339630561
"2019",NA,"VOCs","1,2-Dibromoethane (EDB)","7",NA,2019-04-24,2019-04-24,"1,2-Dibromoethane (EDB)","106-93-4",1,0,1,1,0.025,0.025,0.025,NA,0.025,0.025,0.025,0.025,"Parts per billion",187.8600006,NA,NA,NA,0.05,0.05,0.05,0.025,NA,1,NA,NA,0,0.191971308679541,0.191971308679541
"2019",NA,"VOCs","1,2-Dichlorobenzene","7",NA,2019-04-24,2019-04-24,"1,2-Dichlorobenzene","95-50-1",1,0,1,1,0.05,0.05,0.05,NA,0.05,0.05,0.05,0.05,"Parts per billion",147.0019989,NA,NA,NA,0.1,0.1,0.1,0.05,NA,1,NA,NA,0,0.300438262719151,0.300438262719151
"2019",NA,"VOCs","1,2-Dichloroethane (EDC)","7",NA,2019-04-24,2019-04-24,"1,2-Dichloroethane (EDC)","107-06-2",1,0,1,1,0.025,0.025,0.025,NA,0.025,0.025,0.025,0.025,"Parts per billion",98.95999908,NA,NA,NA,0.05,0.05,0.05,0.025,NA,1,NA,NA,0,0.101125734427969,0.101125734427969
"2019",NA,"VOCs","1,2-Dichloropropane","7",NA,2019-04-24,2019-04-24,"1,2-Dichloropropane","78-87-5",1,0,1,1,0.025,0.025,0.025,NA,0.025,0.025,0.025,0.025,"Parts per billion",112.9899979,NA,NA,"230",0.05,0.05,0.05,0.025,NA,1,NA,NA,0,0.11546277917217,0.11546277917217
"2019",NA,"VOCs","1,2-Dimethylbenzene","7",NA,2019-04-24,2019-04-24,"1,2-Dimethylbenzene","95-47-6",1,0,1,0,0.0598,0.0598,0.0598,NA,0.0598,0.0598,0.0598,0.0598,"Parts per billion",106.1699982,NA,NA,"8700",0.05,0.05,0.05,0.0598,NA,1,NA,NA,0.0598,0.259516509576359,0.259516509576359
"2019",NA,"VOCs","1,2,4-Trichlorobenzene","7",NA,2019-04-24,2019-04-24,"1,2,4-Trichlorobenzene","120-82-1",1,0,1,1,0.1,0.1,0.1,NA,0.1,0.1,0.1,0.1,"Parts per billion",181.4499969,NA,NA,NA,0.2,0.2,0.2,0.1,NA,1,NA,NA,0,0.741684089290726,0.741684089290726
"2019",NA,"VOCs","1,2,4-Trimethylbenzene","7",NA,2019-04-24,2019-04-24,"1,2,4-Trimethylbenzene","95-63-6",1,0,1,0,0.0601,0.0601,0.0601,NA,0.0601,0.0601,0.0601,0.0601,"Parts per billion",120.1999969,NA,NA,NA,0.06,0.06,0.06,0.0601,NA,1,NA,NA,0.0601,0.295284687135469,0.295284687135469
"2019",NA,"VOCs","1,3-Butadiene","7",NA,2019-04-24,2019-04-24,"1,3-Butadiene","106-99-0",1,0,1,1,0.02,0.02,0.02,NA,0.02,0.02,0.02,0.02,"Parts per billion",54.09000015,NA,"0.03","660",0.04,0.04,0.04,0.02,NA,1,NA,NA,0,0.044219005992155,0.044219005992155
"2019",NA,"VOCs","1,3-Dichlorobenzene","7",NA,2019-04-24,2019-04-24,"1,3-Dichlorobenzene","541-73-1",1,0,1,1,0.025,0.025,0.025,NA,0.025,0.025,0.025,0.025,"Parts per billion",147.0019989,NA,NA,NA,0.05,0.05,0.05,0.025,NA,1,NA,NA,0,0.150219131359576,0.150219131359576
"2019",NA,"VOCs","1,3,5-Trimethylbenzene","7",NA,2019-04-24,2019-04-24,"1,3,5-Trimethylbenzene","108-67-8",1,0,1,1,0.025,0.025,0.025,NA,0.025,0.025,0.025,0.025,"Parts per billion",120.1900024,NA,NA,NA,0.05,0.05,0.05,0.025,NA,1,NA,NA,0,0.122820355462754,0.122820355462754
"2019",NA,"VOCs","1,4-Dichlorobenzene","7",NA,2019-04-24,2019-04-24,"1,4-Dichlorobenzene","106-46-7",1,0,1,1,0.025,0.025,0.025,NA,0.025,0.025,0.025,0.025,"Parts per billion",147.0019989,NA,"0.09","12000",0.05,0.05,0.05,0.025,NA,1,NA,NA,0,0.150219131359576,0.150219131359576
"2019",NA,"VOCs","1,4-Dimethylbenzene + 1,3-Dimethylbenzene","7",NA,2019-04-24,2019-04-24,"1,4-Dimethylbenzene + 1,3-Dimethylbenzene","108-38-3",1,0,1,0,0.203,0.203,0.203,NA,0.203,0.203,0.203,0.203,"Parts per billion",106.1699982,NA,NA,"8700",0.1,0.1,0.1,0.203,NA,1,NA,NA,0.203,0.880967415451518,0.880967415451518
"2019",NA,"VOCs","1,4-Dioxane","7",NA,2019-04-24,2019-04-24,"1,4-Dioxane","123-91-1",1,0,1,1,0.05,0.05,0.05,NA,0.05,0.05,0.05,0.05,"Parts per billion",88.11000061,NA,NA,"7200",0.1,0.1,0.1,0.05,NA,1,NA,NA,0,0.180076568410879,0.180076568410879
"2019",NA,"VOCs","2-Butanone (MEK)","7",NA,2019-04-24,2019-04-24,"2-Butanone (MEK)","78-93-3",1,0,1,0,1.37,1.37,1.37,NA,1.37,1.37,1.37,1.37,"Parts per billion",72.11000061,NA,NA,"5000",0.05,0.05,0.05,1.37,NA,1,NA,NA,1.37,4.0381092439533,4.0381092439533
"2019",NA,"VOCs","2-Chloro-1,3-butadiene","7",NA,2019-04-24,2019-04-24,"2-Chloro-1,3-butadiene","126-99-8",1,0,1,1,0.025,0.025,0.025,NA,0.025,0.025,0.025,0.025,"Parts per billion",88.54000092,NA,NA,NA,0.05,0.05,0.05,0.025,NA,1,NA,NA,0,0.0904776950538353,0.0904776950538353
"2019",NA,"VOCs","2-Hexanone","7",NA,2019-04-24,2019-04-24,"2-Hexanone","591-78-6",1,0,1,1,0.05,0.05,0.05,NA,0.05,0.05,0.05,0.05,"Parts per billion",100.1600037,NA,NA,NA,0.1,0.1,0.1,0.05,NA,1,NA,NA,0,0.204704002195522,0.204704002195522
"2019",NA,"VOCs","4-Ethyltoluene","7",NA,2019-04-24,2019-04-24,"4-Ethyltoluene","622-96-8",1,0,1,1,0.025,0.025,0.025,NA,0.025,0.025,0.025,0.025,"Parts per billion",120.1999969,NA,NA,NA,0.05,0.05,0.05,0.025,NA,1,NA,NA,0,0.122830568691959,0.122830568691959
"2019",NA,"VOCs","4-Methyl-2-pentanone (MIBK)","7",NA,2019-04-24,2019-04-24,"4-Methyl-2-pentanone (MIBK)","108-10-1",1,0,1,1,0.025,0.025,0.025,NA,0.025,0.025,0.025,0.025,"Parts per billion",100.1600037,NA,NA,NA,0.05,0.05,0.05,0.025,NA,1,NA,NA,0,0.102352001097761,0.102352001097761
"2019",NA,"VOCs","Acetone","7",NA,2019-04-24,2019-04-24,"Acetone","67-64-1",1,0,1,0,3.01,3.01,3.01,NA,3.01,3.01,3.01,3.01,"Parts per billion",58.07899857,NA,NA,"62000",0.5,0.5,0.5,3.01,NA,1,NA,NA,3.01,7.14574661839174,7.14574661839174
"2019",NA,"VOCs","Acetonitrile","7",NA,2019-04-24,2019-04-24,"Acetonitrile","75-05-8",1,0,1,0,0.0846,0.0846,0.0846,NA,0.0846,0.0846,0.0846,0.0846,"Parts per billion",41.05199814,NA,NA,NA,0.05,0.05,0.05,0.0846,NA,1,NA,NA,0.0846,0.141960219126958,0.141960219126958
"2019",NA,"VOCs","Acrolein","7",NA,2019-04-24,2019-04-24,"Acrolein","107-02-8",1,0,1,0,0.0572,0.0572,0.0572,NA,0.0572,0.0572,0.0572,0.0572,"Parts per billion",56.06299973,NA,"0.35","6.9",0.035,0.035,0.035,0.0572,NA,1,NA,NA,0.0572,0.131079373754768,0.131079373754768
"2019",NA,"VOCs","Acrylonitrile","7",NA,2019-04-24,2019-04-24,"Acrylonitrile","107-13-1",1,0,1,1,0.025,0.025,0.025,NA,0.025,0.025,0.025,0.025,"Parts per billion",53.06299973,NA,"0.01","220",0.05,0.05,0.05,0.025,NA,1,NA,NA,0,0.0542242812099204,0.0542242812099204
"2019",NA,"VOCs","Benzene","7",NA,2019-04-24,2019-04-24,"Benzene","71-43-2",1,0,1,0,0.158,0.158,0.158,NA,0.158,0.158,0.158,0.158,"Parts per billion",78.11000061,NA,"0.13","29",0.04,0.04,0.04,0.158,NA,1,NA,NA,0.158,0.504458826881043,0.504458826881043
"2019",NA,"VOCs","Benzyl chloride","7",NA,2019-04-24,2019-04-24,"Benzyl chloride","100-44-7",1,0,1,1,0.025,0.025,0.025,NA,0.025,0.025,0.025,0.025,"Parts per billion",126.5899963,NA,NA,"240",0.05,0.05,0.05,0.025,NA,1,NA,NA,0,0.129360412955568,0.129360412955568
"2019",NA,"VOCs","Bromodichloromethane","7",NA,2019-04-24,2019-04-24,"Bromodichloromethane","75-27-4",1,0,1,1,0.025,0.025,0.025,NA,0.025,0.025,0.025,0.025,"Parts per billion",163.8300018,NA,NA,NA,0.05,0.05,0.05,0.025,NA,1,NA,NA,0,0.167415414383414,0.167415414383414
"2019",NA,"VOCs","Bromoform","7",NA,2019-04-24,2019-04-24,"Bromoform","75-25-2",1,0,1,1,0.025,0.025,0.025,NA,0.025,0.025,0.025,0.025,"Parts per billion",252.75,NA,NA,NA,0.05,0.05,0.05,0.025,NA,1,NA,NA,0,0.258281422941472,0.258281422941472
"2019",NA,"VOCs","Bromomethane","7",NA,2019-04-24,2019-04-24,"Bromomethane","74-83-9",1,0,1,1,0.025,0.025,0.025,NA,0.025,0.025,0.025,0.025,"Parts per billion",94.93900299,NA,NA,"3900",0.05,0.05,0.05,0.025,NA,1,NA,NA,0,0.0970167390104922,0.0970167390104922
"2019",NA,"VOCs","Carbon disulfide","7",NA,2019-04-24,2019-04-24,"Carbon disulfide","75-15-0",1,0,1,1,0.025,0.025,0.025,NA,0.025,0.025,0.025,0.025,"Parts per billion",76.14299774,NA,NA,"6200",0.05,0.05,0.05,0.025,NA,1,NA,NA,0,0.0778093839893829,0.0778093839893829
"2019",NA,"VOCs","Carbon tetrachloride","7",NA,2019-04-24,2019-04-24,"Carbon tetrachloride","56-23-5",1,0,1,0,0.0779,0.0779,0.0779,NA,0.0779,0.0779,0.0779,0.0779,"Parts per billion",153.8200073,NA,"0.2","1900",0.025,0.025,0.025,0.0779,NA,1,NA,NA,0.0779,0.489792671529033,0.489792671529033
"2019",NA,"VOCs","Chlorobenzene","7",NA,2019-04-24,2019-04-24,"Chlorobenzene","108-90-7",1,0,1,1,0.025,0.025,0.025,NA,0.025,0.025,0.025,0.025,"Parts per billion",112.5599976,NA,NA,NA,0.05,0.05,0.05,0.025,NA,1,NA,NA,0,0.115023368333993,0.115023368333993
"2019",NA,"VOCs","Chloroethane","7",NA,2019-04-24,2019-04-24,"Chloroethane","75-00-3",1,0,1,1,0.025,0.025,0.025,NA,0.025,0.025,0.025,0.025,"Parts per billion",64.51399994,NA,NA,"40000",0.05,0.05,0.05,0.025,NA,1,NA,NA,0,0.065925886069829,0.065925886069829
